iter	RMSE
1666	16.62231215
1667	16.61753864
1668	16.61530937
1669	16.6096588
1670	16.60762826
1671	16.60686952
1672	16.60377026
1673	16.60232121
1674	16.59731044
1675	16.59439957
1676	16.5929387
1677	16.58868995
1678	16.58526158
1679	16.58327415
1680	16.58024863
1681	16.57635145
1682	16.5733334
1683	16.56983949
1684	16.56722878
1685	16.56517669
1686	16.56078667
1687	16.55767229
1688	16.55462405
1689	16.55218653
1690	16.54788349
1691	16.54506046
1692	16.54251356
1693	16.53985539
1694	16.5371881
1695	16.53531716
1696	16.53331042
1697	16.52772649
1698	16.52339367
1699	16.52130231
1700	16.51741287
1701	16.51358902
1702	16.51018842
1703	16.50646251
1704	16.50434976
1705	16.50241242
1706	16.49881332
1707	16.49457332
1708	16.4897908
1709	16.4865004
1710	16.48409801
1711	16.47981527
1712	16.47757609
1713	16.47347462
1714	16.47005384
1715	16.46737888
1716	16.4661107
1717	16.464049
1718	16.46200966
1719	16.45944319
1720	16.45675607
1721	16.45420803
1722	16.45115145
1723	16.44767468
1724	16.44289542
1725	16.43893807
1726	16.43702255
1727	16.43413335
1728	16.43188899
1729	16.42677277
1730	16.42264219
1731	16.41909128
1732	16.41714505
1733	16.41507557
1734	16.41223806
1735	16.41006363
1736	16.40748519
1737	16.40487686
1738	16.40173365
1739	16.39778365
1740	16.39628638
1741	16.39290435
1742	16.390772
1743	16.38922763
1744	16.3852675
1745	16.38307118
1746	16.37935931
1747	16.37559649
1748	16.37208656
1749	16.3688693
1750	16.3652976
1751	16.36434268
1752	16.36253305
1753	16.35898612
1754	16.35764794
1755	16.35449013
1756	16.35206063
1757	16.34660383
1758	16.34328981
1759	16.33936261
1760	16.33518849
1761	16.33110002
1762	16.32918099
1763	16.32711707
1764	16.32070006
1765	16.31731349
1766	16.31222248
1767	16.30823008
1768	16.3056573
1769	16.30274569
1770	16.30090802
1771	16.2965967
1772	16.2927366
1773	16.29051515
1774	16.2875928
1775	16.28598234
1776	16.28262656
1777	16.27974553
1778	16.2776676
1779	16.2753227
1780	16.27032152
1781	16.266034
1782	16.2640208
1783	16.25992271
1784	16.25504527
1785	16.25271564
1786	16.25068965
1787	16.24826658
1788	16.24610506
1789	16.24335335
1790	16.23783207
1791	16.23484681
1792	16.22889602
1793	16.22667227
1794	16.22406521
1795	16.22119041
1796	16.21897215
1797	16.21529094
1798	16.21222366
1799	16.210709
1800	16.20889878
1801	16.2031575
1802	16.19856725
1803	16.19576953
1804	16.19210034
1805	16.1880053
1806	16.18499695
1807	16.18432563
1808	16.18121132
1809	16.18009634
1810	16.17988365
1811	16.17707893
1812	16.17273022
1813	16.17101279
1814	16.16654463
1815	16.16236242
1816	16.15872683
1817	16.15382435
1818	16.15249028
1819	16.14897669
1820	16.14572514
1821	16.14339717
1822	16.14166341
1823	16.13737482
1824	16.13538217
1825	16.13159818
1826	16.12933626
1827	16.12920782
1828	16.12623477
1829	16.12310671
1830	16.11942605
1831	16.11706332
1832	16.11517249
1833	16.11486888
1834	16.113165
1835	16.10982761
1836	16.10672111
1837	16.10364788
1838	16.101408
1839	16.09946301
1840	16.09574145
1841	16.09348326
1842	16.09186687
1843	16.08964041
1844	16.08572278
1845	16.08361595
1846	16.08267371
1847	16.07992985
1848	16.07836044
1849	16.07438273
1850	16.069844
1851	16.06927906
1852	16.06693478
1853	16.06442602
1854	16.06227969
1855	16.05943028
1856	16.05673917
1857	16.05294552
1858	16.04957499
1859	16.04674101
1860	16.04547822
1861	16.04329845
1862	16.03905384
1863	16.03643708
1864	16.03472839
1865	16.03289675
1866	16.02978568
1867	16.02761961
1868	16.02478982
1869	16.02265344
1870	16.01953783
1871	16.01642789
1872	16.01261273
1873	16.00893266
1874	16.0053979
1875	16.00480232
1876	16.0008176
1877	15.99793837
1878	15.99430943
1879	15.99127063
1880	15.98864942
1881	15.98684988
1882	15.98497229
1883	15.98301661
1884	15.98288336
1885	15.98020471
1886	15.97826622
1887	15.9733125
1888	15.97071714
1889	15.96640628
1890	15.96309088
1891	15.95935387
1892	15.95774216
1893	15.95323943
1894	15.95030985
1895	15.94545455
1896	15.94378941
1897	15.94288901
1898	15.94231144
1899	15.94107721
1900	15.9380029
1901	15.93553387
1902	15.93333849
1903	15.92895505
1904	15.92796655
1905	15.9249292
1906	15.92280763
1907	15.92056334
1908	15.91870749
1909	15.91443425
1910	15.91343926
1911	15.91001098
1912	15.90644804
1913	15.90088398
1914	15.89786361
1915	15.89526606
1916	15.89283013
1917	15.89167389
1918	15.88945568
1919	15.88570582
1920	15.88295848
1921	15.87999362
1922	15.87824417
1923	15.87472274
1924	15.87270626
1925	15.87034217
1926	15.8673101
1927	15.86520517
1928	15.86040691
1929	15.85566358
1930	15.85345977
1931	15.85330943
1932	15.84969561
1933	15.84694199
1934	15.84557825
1935	15.84078226
1936	15.83831671
1937	15.83527552
1938	15.83177244
1939	15.82935013
1940	15.8256982
1941	15.82415482
1942	15.82200333
1943	15.82188227
1944	15.81954884
1945	15.81595167
1946	15.8134239
1947	15.80920211
1948	15.80664709
1949	15.8043653
1950	15.80354384
1951	15.80045945
1952	15.79864074
1953	15.79449104
1954	15.79172711
1955	15.78945471
1956	15.78752666
1957	15.78398132
1958	15.78214348
1959	15.77875194
1960	15.77492258
1961	15.7700568
1962	15.76761472
1963	15.76559031
1964	15.76550187
1965	15.762552
1966	15.75959443
1967	15.75523569
1968	15.75312515
1969	15.74946555
1970	15.74667727
1971	15.74487378
1972	15.74263348
1973	15.73979343
1974	15.73625238
1975	15.73400476
1976	15.73069108
1977	15.72722979
1978	15.72183758
1979	15.7217786
1980	15.7199753
1981	15.71690729
1982	15.71489879
1983	15.71341211
1984	15.71104162
1985	15.70668207
1986	15.70450004
1987	15.70230521
1988	15.69984134
1989	15.69968901
1990	15.6957972
1991	15.69226607
1992	15.68942674
1993	15.68633638
1994	15.68351942
1995	15.68108095
1996	15.67832999
1997	15.67698682
1998	15.67529414
1999	15.67311284
2000	15.66943351
2001	15.66713271
2002	15.66471483
2003	15.66421584
2004	15.66089241
2005	15.65870159
2006	15.65352527
2007	15.65027337
2008	15.6483928
2009	15.64654248
2010	15.64393883
2011	15.63884124
2012	15.63564317
2013	15.63440725
2014	15.63098146
2015	15.62860187
2016	15.62285516
2017	15.62004499
2018	15.61846617
2019	15.61524143
2020	15.61342054
2021	15.61106345
2022	15.60920034
2023	15.60689123
2024	15.60607405
2025	15.60353634
2026	15.60168383
2027	15.59922047
2028	15.59636043
2029	15.59424713
2030	15.59382621
2031	15.59061657
2032	15.58683778
2033	15.58606863
2034	15.58430022
2035	15.58126861
2036	15.57745282
2037	15.57496718
2038	15.57258804
2039	15.57127764
2040	15.56900754
2041	15.56648808
2042	15.56330602
2043	15.56066746
2044	15.55920568
2045	15.55680574
2046	15.55486993
2047	15.55477389
2048	15.5522213
2049	15.5503907
2050	15.54769071
2051	15.54356899
2052	15.54158035
2053	15.54059519
2054	15.53878188
2055	15.53763489
2056	15.53568305
2057	15.53202052
2058	15.52814607
2059	15.52484071
2060	15.52092708
2061	15.51655361
2062	15.51297137
2063	15.51203051
2064	15.50938439
2065	15.50602743
2066	15.50421233
2067	15.49990134
2068	15.49705243
2069	15.49341008
2070	15.49079885
2071	15.48830917
2072	15.48643016
2073	15.4838914
2074	15.48243645
2075	15.47988051
2076	15.47842043
2077	15.47505325
2078	15.47185605
2079	15.47178932
2080	15.46932407
2081	15.46590659
2082	15.46272586
2083	15.46019167
2084	15.45697957
2085	15.45533082
2086	15.45196469
2087	15.44923584
2088	15.44916847
2089	15.44664476
2090	15.44646197
2091	15.44429628
2092	15.44255595
2093	15.43941106
2094	15.43684592
2095	15.43448003
2096	15.43133165
2097	15.43105155
2098	15.42859534
2099	15.42639624
2100	15.42502488
2101	15.4228561
2102	15.41975261
2103	15.41653733
2104	15.41367222
2105	15.41232897
2106	15.41155044
2107	15.40851007
2108	15.40559661
2109	15.40409056
2110	15.40334078
2111	15.39929833
2112	15.39773006
2113	15.39750779
2114	15.39361419
2115	15.3900866
2116	15.38753176
2117	15.38468335
2118	15.38030347
2119	15.3779224
2120	15.37481425
2121	15.37377973
2122	15.37091567
2123	15.36837755
2124	15.36820484
2125	15.36461679
2126	15.36323953
2127	15.3601132
2128	15.3575805
2129	15.35436827
2130	15.35092688
2131	15.34799901
2132	15.34484244
2133	15.34153684
2134	15.3389029
2135	15.33323372
2136	15.33020919
2137	15.32891432
2138	15.32620743
2139	15.32391867
2140	15.32105355
2141	15.3208792
2142	15.31959832
2143	15.3169013
2144	15.31547441
2145	15.31266115
2146	15.31041797
2147	15.30704504
2148	15.30573714
2149	15.30501531
2150	15.30136726
2151	15.30059237
2152	15.29785089
2153	15.29292858
2154	15.2912963
2155	15.28930845
2156	15.28737362
2157	15.28432757
2158	15.2807551
2159	15.27767561
2160	15.27442855
2161	15.27207539
2162	15.26964998
2163	15.26614536
2164	15.26476688
2165	15.26175447
2166	15.25783585
2167	15.25568831
2168	15.25275255
2169	15.25080895
2170	15.24695401
2171	15.24461696
2172	15.24202654
2173	15.23950853
2174	15.23703285
2175	15.23498902
2176	15.23340703
2177	15.23048146
2178	15.22995916
2179	15.22716168
2180	15.22486491
2181	15.22293958
2182	15.22163236
2183	15.2215644
2184	15.21954599
2185	15.2159655
2186	15.21438331
2187	15.21288722
2188	15.21020129
2189	15.20732748
2190	15.20471305
2191	15.20393975
2192	15.20060847
2193	15.19811075
2194	15.1964339
2195	15.19425172
2196	15.19167304
2197	15.18991424
2198	15.18651254
2199	15.18368239
2200	15.17981669
2201	15.1764821
2202	15.17541753
2203	15.17299623
2204	15.17124398
2205	15.16987981
2206	15.16869267
2207	15.16791092
2208	15.16531955
2209	15.16523342
2210	15.16114414
2211	15.15821619
2212	15.15620668
2213	15.15409497
2214	15.15172852
2215	15.14808343
2216	15.1468297
2217	15.14285531
2218	15.14063406
2219	15.14056399
2220	15.13919184
2221	15.135799
2222	15.13576816
2223	15.13499676
2224	15.13336195
2225	15.13081477
2226	15.12919468
2227	15.12629812
2228	15.1253673
2229	15.12351731
2230	15.12212908
2231	15.1208011
2232	15.11884227
2233	15.11881113
2234	15.1164626
2235	15.11336963
2236	15.11274308
2237	15.11210552
2238	15.11127306
2239	15.10771664
2240	15.1046552
2241	15.10131506
2242	15.09886143
2243	15.09562499
2244	15.09362516
2245	15.09337423
2246	15.09194682
2247	15.08814467
2248	15.08525172
2249	15.08343188
2250	15.08128042
2251	15.07824694
2252	15.07657136
2253	15.07441922
2254	15.07306588
2255	15.07018154
2256	15.06913304
2257	15.06686663
2258	15.06396415
2259	15.06321684
2260	15.06129031
2261	15.05918352
2262	15.05766614
2263	15.05562227
2264	15.05412324
2265	15.05284138
2266	15.05177811
2267	15.05058835
2268	15.04812331
2269	15.04611755
2270	15.04306528
2271	15.03908997
2272	15.03812786
2273	15.03563265
2274	15.03289497
2275	15.03213782
2276	15.03034428
2277	15.02757076
2278	15.02707638
2279	15.02330742
2280	15.02213984
2281	15.02015561
2282	15.01925275
2283	15.01833766
2284	15.01521067
2285	15.01249133
2286	15.00995572
2287	15.00659594
2288	15.00288131
2289	15.00149664
2290	15.00000539
2291	14.99841863
2292	14.99731136
2293	14.99677706
2294	14.99634822
2295	14.99556621
2296	14.99268059
2297	14.99145994
2298	14.99137129
2299	14.98928601
2300	14.9875729
2301	14.98367198
2302	14.98179577
2303	14.97689296
2304	14.97427867
2305	14.97160973
2306	14.96788033
2307	14.96490147
2308	14.96463562
2309	14.96256804
2310	14.9624744
2311	14.96103875
2312	14.95745529
2313	14.95726197
2314	14.95516272
2315	14.95345118
2316	14.95126394
2317	14.94943191
2318	14.94649076
2319	14.94436257
2320	14.94110378
2321	14.93853661
2322	14.93612363
2323	14.93608725
2324	14.93376096
2325	14.93003775
2326	14.92848849
2327	14.92557377
2328	14.92408822
2329	14.92079813
2330	14.91969161
2331	14.9179601
2332	14.91238906
2333	14.91224862
2334	14.91063179
2335	14.90984614
2336	14.90551327
2337	14.90270545
2338	14.90076983
2339	14.89717414
2340	14.89446744
2341	14.89191039
2342	14.89150282
2343	14.89029088
2344	14.88804022
2345	14.88575502
2346	14.88573934
2347	14.88180929
2348	14.87937728
2349	14.87655426
2350	14.87393027
2351	14.87124412
2352	14.86839521
2353	14.86475023
2354	14.86080383
2355	14.85854898
2356	14.85836087
2357	14.85630387
2358	14.85510084
2359	14.85387467
2360	14.85291051
2361	14.85004241
2362	14.84874915
2363	14.84641322
2364	14.84478699
2365	14.84031976
2366	14.83814192
2367	14.83571162
2368	14.83458551
2369	14.83083471
2370	14.8294219
2371	14.82728425
2372	14.82491538
2373	14.8226291
2374	14.82205497
2375	14.81833606
2376	14.81611941
2377	14.81502669
2378	14.81458703
2379	14.81308852
2380	14.8130763
2381	14.8120025
2382	14.80833047
2383	14.80450517
2384	14.80226735
2385	14.79909774
2386	14.79664977
2387	14.79411007
2388	14.79031061
2389	14.78822624
2390	14.78668529
2391	14.78549823
2392	14.78292234
2393	14.78194732
2394	14.77932913
2395	14.77737193
2396	14.77526999
2397	14.77284888
2398	14.77128346
2399	14.7672897
2400	14.76701205
2401	14.76610959
2402	14.76321538
2403	14.76078533
2404	14.75935989
2405	14.75719638
2406	14.75526271
2407	14.75237184
2408	14.74982827
2409	14.7483717
2410	14.7461001
2411	14.74504257
2412	14.7431384
2413	14.74045723
2414	14.74023619
2415	14.73774074
2416	14.73589934
2417	14.73475269
2418	14.73454053
2419	14.73236879
2420	14.72978024
2421	14.72858065
2422	14.72572969
2423	14.72183648
2424	14.71970534
2425	14.71920341
2426	14.71658646
2427	14.71383518
2428	14.70962256
2429	14.70829874
2430	14.7044782
2431	14.70408923
2432	14.70187086
2433	14.69868766
2434	14.6953493
2435	14.69391875
2436	14.69115159
2437	14.68867112
2438	14.68609897
2439	14.68371459
2440	14.68252891
2441	14.68063582
2442	14.67783277
2443	14.67554819
2444	14.67298294
2445	14.66984987
2446	14.66775341
2447	14.6677339
2448	14.66648364
2449	14.66420213
2450	14.66075955
2451	14.65822016
2452	14.65665469
2453	14.65340333
2454	14.65131247
2455	14.64894869
2456	14.64761631
2457	14.64409344
2458	14.63972188
2459	14.63713164
2460	14.63433065
2461	14.63269039
2462	14.6297041
2463	14.62686281
2464	14.62427011
2465	14.62416736
2466	14.62250425
2467	14.62055855
2468	14.61848948
2469	14.61631494
2470	14.615159
2471	14.61273036
2472	14.6092187
2473	14.60690352
2474	14.6044199
2475	14.6021298
2476	14.60190611
2477	14.6003369
2478	14.59977589
2479	14.59725895
2480	14.59402475
2481	14.59144482
2482	14.5908402
2483	14.58755481
2484	14.58522751
2485	14.58190825
2486	14.57941762
2487	14.57734694
2488	14.57725324
2489	14.57597028
2490	14.57358888
2491	14.56975939
2492	14.56704026
2493	14.56574002
2494	14.56568544
2495	14.56346926
2496	14.56019512
2497	14.55691421
2498	14.55410662
2499	14.55018722
2500	14.54625857
2501	14.54325766
2502	14.54114581
2503	14.53908123
2504	14.53548493
2505	14.53272697
2506	14.53152278
2507	14.52857535
2508	14.52799259
2509	14.52796273
2510	14.5255968
2511	14.52211551
2512	14.52112461
2513	14.5190897
2514	14.51640227
2515	14.5145666
2516	14.5127385
2517	14.5087101
2518	14.50582037
2519	14.50292849
2520	14.50254739
2521	14.50157262
2522	14.50048707
2523	14.49772211
2524	14.49611867
2525	14.49610396
2526	14.49424064
2527	14.49410576
2528	14.49386443
2529	14.49227056
2530	14.49074339
2531	14.48837139
2532	14.4854262
2533	14.48375237
2534	14.48246735
2535	14.48086139
2536	14.47825437
2537	14.47511662
2538	14.47268241
2539	14.46866721
2540	14.46724389
2541	14.46611337
2542	14.46380917
2543	14.46091306
2544	14.46059003
2545	14.45879193
2546	14.45697414
2547	14.45557775
2548	14.45453442
2549	14.45175809
2550	14.45045995
2551	14.44871606
2552	14.44868776
2553	14.44768687
2554	14.44560899
2555	14.44290041
2556	14.43962836
2557	14.43686507
2558	14.43515297
2559	14.43332823
2560	14.42994862
2561	14.42757039
2562	14.42637784
2563	14.42347448
2564	14.42239654
2565	14.42203501
2566	14.42083541
2567	14.41844299
2568	14.41655089
2569	14.41573793
2570	14.41183848
2571	14.41087909
2572	14.40912273
2573	14.40881543
2574	14.40653991
2575	14.40385871
2576	14.40014476
2577	14.39829887
2578	14.39614472
2579	14.3941953
2580	14.39271081
2581	14.38917451
2582	14.38877952
2583	14.38709764
2584	14.38651774
2585	14.38383807
2586	14.38367909
2587	14.38135035
2588	14.37868573
2589	14.37703737
2590	14.37445228
2591	14.37264459
2592	14.37074898
2593	14.36953249
2594	14.367863
2595	14.36760363
2596	14.36756012
2597	14.36535255
2598	14.36250458
2599	14.35904156
2600	14.3555913
2601	14.35378493
2602	14.34976726
2603	14.34724656
2604	14.34498112
2605	14.34308101
2606	14.34024198
2607	14.34002654
2608	14.33810837
2609	14.33597941
2610	14.33295823
2611	14.33268739
2612	14.32959153
2613	14.3279927
2614	14.32724726
2615	14.32170575
2616	14.32031334
2617	14.31789408
2618	14.31538377
2619	14.3119762
2620	14.31052552
2621	14.30708311
2622	14.30602687
2623	14.30527199
2624	14.30215956
2625	14.30088981
2626	14.29764626
2627	14.29644198
2628	14.29426602
2629	14.29322487
2630	14.29237911
2631	14.28989738
2632	14.28830995
2633	14.28575668
2634	14.28447014
2635	14.28442895
2636	14.28359038
2637	14.28221712
2638	14.27999211
2639	14.27913067
2640	14.27641776
2641	14.27319956
2642	14.27056507
2643	14.26862997
2644	14.26702724
2645	14.26379607
2646	14.26062661
2647	14.25902917
2648	14.25581196
2649	14.25325239
2650	14.25077745
2651	14.24890193
2652	14.24874533
2653	14.24663377
2654	14.24575481
2655	14.24404439
2656	14.24274081
2657	14.2400586
2658	14.23759076
2659	14.23599408
2660	14.23536455
2661	14.23257302
2662	14.2300716
2663	14.2291757
2664	14.22768818
2665	14.2258155
2666	14.22315198
2667	14.22305861
2668	14.22192533
2669	14.21933801
2670	14.21661079
2671	14.21255434
2672	14.21153399
2673	14.21119467
2674	14.20815313
2675	14.20716189
2676	14.20691694
2677	14.20447182
2678	14.20085866
2679	14.19923397
2680	14.19626404
2681	14.19431833
2682	14.19120291
2683	14.18893748
2684	14.18689429
2685	14.18549058
2686	14.18468571
2687	14.18169655
2688	14.17915616
2689	14.17628802
2690	14.17462532
2691	14.17186026
2692	14.16992462
2693	14.16862845
2694	14.16576726
2695	14.16289626
2696	14.1605393
2697	14.16051193
2698	14.15993573
2699	14.15812296
2700	14.15605141
2701	14.15339377
2702	14.15134908
2703	14.14984673
2704	14.14799719
2705	14.1464517
2706	14.14474298
2707	14.14350228
2708	14.14117795
2709	14.13676507
2710	14.13667901
2711	14.13509758
2712	14.13427565
2713	14.13243014
2714	14.13139953
2715	14.13031372
2716	14.12808997
2717	14.12652524
2718	14.12386674
2719	14.12182149
2720	14.11979179
2721	14.11858775
2722	14.11646904
2723	14.11505387
2724	14.11278631
2725	14.11119873
2726	14.10868836
2727	14.10731233
2728	14.10553317
2729	14.10246619
2730	14.10112762
2731	14.09931508
2732	14.09861904
2733	14.09789015
2734	14.09518463
2735	14.09219814
2736	14.09096136
2737	14.08923402
2738	14.08636152
2739	14.08469403
2740	14.08395957
2741	14.08070934
2742	14.0780997
2743	14.07766054
2744	14.07733893
2745	14.07621962
2746	14.07462858
2747	14.07207603
2748	14.07044488
2749	14.06885384
2750	14.06708252
2751	14.06639804
2752	14.06425722
2753	14.06220654
2754	14.06125996
2755	14.05799712
2756	14.05545384
2757	14.05346816
2758	14.05289508
2759	14.05210157
2760	14.0508357
2761	14.04890347
2762	14.04681751
2763	14.04558649
2764	14.04225767
2765	14.04154437
2766	14.03840969
2767	14.03636783
2768	14.03541621
2769	14.03439859
2770	14.03299968
2771	14.03211128
2772	14.03052683
2773	14.0281784
2774	14.02575342
2775	14.02376002
2776	14.02162615
2777	14.01869763
2778	14.01853325
2779	14.01845051
2780	14.01675556
2781	14.01317464
2782	14.01168933
2783	14.00959485
2784	14.00690081
2785	14.00531778
2786	14.00405206
2787	14.00196416
2788	13.99970239
2789	13.99730881
2790	13.99635066
2791	13.99300247
2792	13.99150613
2793	13.9882072
2794	13.98786052
2795	13.98571907
2796	13.98350358
2797	13.98317353
2798	13.98093736
2799	13.98091164
2800	13.97876226
2801	13.97649871
2802	13.97438623
2803	13.97205895
2804	13.96954829
2805	13.96668044
2806	13.96597299
2807	13.96309716
2808	13.96075339
2809	13.95887561
2810	13.95581508
2811	13.95418254
2812	13.95092069
2813	13.94939941
2814	13.94807476
2815	13.94654013
2816	13.9461757
2817	13.94534595
2818	13.94396059
2819	13.9422102
2820	13.93946819
2821	13.93721069
2822	13.93533353
2823	13.93476563
2824	13.9329722
2825	13.93126974
2826	13.92905359
2827	13.92752734
2828	13.9266923
2829	13.9249274
2830	13.92229279
2831	13.92007819
2832	13.91639025
2833	13.9148404
2834	13.91222725
2835	13.91041848
2836	13.90815896
2837	13.90407344
2838	13.90302306
2839	13.90116019
2840	13.90073977
2841	13.89932819
2842	13.89774845
2843	13.8962951
2844	13.89608399
2845	13.89270088
2846	13.89221549
2847	13.88918571
2848	13.88733035
2849	13.88573581
2850	13.88543455
2851	13.88352065
2852	13.88218067
2853	13.88054787
2854	13.87949894
2855	13.87768208
2856	13.87575502
2857	13.87471622
2858	13.87329037
2859	13.87106683
2860	13.86890816
2861	13.86789092
2862	13.86739811
2863	13.86377748
2864	13.86177558
2865	13.85931858
2866	13.85756999
2867	13.85745358
2868	13.8548346
2869	13.8527396
2870	13.84889398
2871	13.84693183
2872	13.84525994
2873	13.8435213
2874	13.84328425
2875	13.84232681
2876	13.84134475
2877	13.83974712
2878	13.83938865
2879	13.83628138
2880	13.83473618
2881	13.83225194
2882	13.83168793
2883	13.82890382
2884	13.82737738
2885	13.82489327
2886	13.82351804
2887	13.82252573
2888	13.81977881
2889	13.81687846
2890	13.81473395
2891	13.81247947
2892	13.81017506
2893	13.80857655
2894	13.80656028
2895	13.80458505
2896	13.8028679
2897	13.80080956
2898	13.79900537
2899	13.79767765
2900	13.79550693
2901	13.79387566
2902	13.79110332
2903	13.78969589
2904	13.78842801
2905	13.78697918
2906	13.78459844
2907	13.78311796
2908	13.78137555
2909	13.78060836
2910	13.77925151
2911	13.77713043
2912	13.77574547
2913	13.77571238
2914	13.77386745
2915	13.77099697
2916	13.76878867
2917	13.76630816
2918	13.76501143
2919	13.76416365
2920	13.76275358
2921	13.76183393
2922	13.76071394
2923	13.75810411
2924	13.75626033
2925	13.75352954
2926	13.75176987
2927	13.75070877
2928	13.74963898
2929	13.74803603
2930	13.74552608
2931	13.7449092
2932	13.74279097
2933	13.73959581
2934	13.73693147
2935	13.73492915
2936	13.73254339
2937	13.72994513
2938	13.72788373
2939	13.72609788
2940	13.72451575
2941	13.72131235
2942	13.71833692
2943	13.71666579
2944	13.71575779
2945	13.71430632
2946	13.71231546
2947	13.71127462
2948	13.7095324
2949	13.70628804
2950	13.70403887
2951	13.7024632
2952	13.70223703
2953	13.6994999
2954	13.69830207
2955	13.69686139
2956	13.69369424
2957	13.69160926
2958	13.69112249
2959	13.68915592
2960	13.68835917
2961	13.6862699
2962	13.68427135
2963	13.68142545
2964	13.67993994
2965	13.67836279
2966	13.67675489
2967	13.6747499
2968	13.67377158
2969	13.67092311
2970	13.67062367
2971	13.66910337
2972	13.66805646
2973	13.66711864
2974	13.66491985
2975	13.66302288
2976	13.66227764
2977	13.66000391
2978	13.65785712
2979	13.65761601
2980	13.65751016
2981	13.65500557
2982	13.65211419
2983	13.6518402
2984	13.65001868
2985	13.64907709
2986	13.64815655
2987	13.64567768
2988	13.64566065
2989	13.64316209
2990	13.64187651
2991	13.63782299
2992	13.63710199
2993	13.63524835
2994	13.63367444
2995	13.63237435
2996	13.63025538
2997	13.628259
2998	13.62581866
2999	13.62401688
3000	13.62239951
3001	13.61978071
3002	13.61789394
3003	13.61742481
3004	13.61666884
3005	13.61471162
3006	13.61325896
3007	13.61231603
3008	13.61215622
3009	13.61091987
3010	13.60841593
3011	13.60650825
3012	13.60629824
3013	13.6044947
3014	13.60287466
3015	13.60081146
3016	13.5991921
3017	13.5986841
3018	13.59663611
3019	13.59409313
3020	13.59109327
3021	13.5887773
3022	13.58744463
3023	13.58563527
3024	13.58395537
3025	13.58218261
3026	13.58021253
3027	13.57820515
3028	13.57807522
3029	13.57721783
3030	13.5757975
3031	13.57388003
3032	13.57155036
3033	13.56839833
3034	13.56416463
3035	13.56172323
3036	13.56050093
3037	13.55983058
3038	13.5587256
3039	13.55734481
3040	13.55468793
3041	13.55273596
3042	13.55178864
3043	13.55060582
3044	13.54852577
3045	13.54724841
3046	13.54630578
3047	13.54310615
3048	13.54017669
3049	13.53907
3050	13.53775379
3051	13.53493966
3052	13.53211211
3053	13.53038971
3054	13.52869319
3055	13.526541
3056	13.52384419
3057	13.52224218
3058	13.51963047
3059	13.51786932
3060	13.51658236
3061	13.51457908
3062	13.51289411
3063	13.51145315
3064	13.50958366
3065	13.50649255
3066	13.50551869
3067	13.50249412
3068	13.50238957
3069	13.5008648
3070	13.49904454
3071	13.49504464
3072	13.49398149
3073	13.49352869
3074	13.4918654
3075	13.48976069
3076	13.48780644
3077	13.4861226
3078	13.48540892
3079	13.48248156
3080	13.48024101
3081	13.47891722
3082	13.47838705
3083	13.47730829
3084	13.47632197
3085	13.4756007
3086	13.47462815
3087	13.47403301
3088	13.47053298
3089	13.46870924
3090	13.46700661
3091	13.46517508
3092	13.46415205
3093	13.46368677
3094	13.46158837
3095	13.45996999
3096	13.45840313
3097	13.45786601
3098	13.45550325
3099	13.45314677
3100	13.4494732
3101	13.4476648
3102	13.44729936
3103	13.44649027
3104	13.44551199
3105	13.44429406
3106	13.44167763
3107	13.44047544
3108	13.43754004
3109	13.43586149
3110	13.43362237
3111	13.43296757
3112	13.43147281
3113	13.42946069
3114	13.42876293
3115	13.42716156
3116	13.42525232
3117	13.42320431
3118	13.42199502
3119	13.42063717
3120	13.41850218
3121	13.41620305
3122	13.41508981
3123	13.41238123
3124	13.41032517
3125	13.41016876
3126	13.40789221
3127	13.40610787
3128	13.40476683
3129	13.40400706
3130	13.40322244
3131	13.40247972
3132	13.3986989
3133	13.39765193
3134	13.39583543
3135	13.39332225
3136	13.39278319
3137	13.39061758
3138	13.38918627
3139	13.38656381
3140	13.38541781
3141	13.3852571
3142	13.38347599
3143	13.38188705
3144	13.37952976
3145	13.37811413
3146	13.37779263
3147	13.37609338
3148	13.37293004
3149	13.37185148
3150	13.36883596
3151	13.36721677
3152	13.3658951
3153	13.36587287
3154	13.36414544
3155	13.36301351
3156	13.36092823
3157	13.35944259
3158	13.35642034
3159	13.35566661
3160	13.35416274
3161	13.35191691
3162	13.35172466
3163	13.34982235
3164	13.34801043
3165	13.34565158
3166	13.34487354
3167	13.343759
3168	13.34249859
3169	13.34128712
3170	13.34103806
3171	13.33966659
3172	13.33863753
3173	13.33709439
3174	13.33486763
3175	13.33338142
3176	13.33328936
3177	13.33299422
3178	13.33112193
3179	13.33087479
3180	13.32943518
3181	13.3290121
3182	13.32787787
3183	13.32545181
3184	13.32365711
3185	13.32183323
3186	13.3192095
3187	13.31674225
3188	13.31599811
3189	13.31307123
3190	13.31120955
3191	13.30922349
3192	13.30863484
3193	13.30704604
3194	13.30593834
3195	13.30371875
3196	13.30298789
3197	13.30152288
3198	13.29912135
3199	13.29748592
3200	13.29473127
3201	13.29215214
3202	13.29097953
3203	13.28802746
3204	13.28561954
3205	13.28384788
3206	13.28162434
3207	13.27976765
3208	13.27902346
3209	13.27792329
3210	13.27568586
3211	13.27422142
3212	13.27140716
3213	13.26873652
3214	13.26695119
3215	13.2651539
3216	13.26308176
3217	13.26166548
3218	13.26043107
3219	13.25797815
3220	13.25726068
3221	13.25524104
