Year,Quarter,city_1,city_2,state_1,state_2,nsmiles,passengers,fare_real,large_ms,fare_lg_real,carrier_low,lf_ms,fare_low_real,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2,median_income_1,median_income_2,metro_1,metro_2,TotalFaredTotal
2022,2,El Paso,Las Vegas,TX,NV,583,485,168.79081897537307,0.6759,186.4358883820369,G4,0.1105,91.4592993996566,699930.0,0.9346,-0.0237,8077110.0,0.9886,-0.1298,72284.0,72333.0,False,False,8777040.0
2022,2,San Francisco,Spokane,CA,WA,742,485,179.64556543761202,0.5019,161.34588935860796,WN,0.5019,161.34588935860796,3052830.0,0.872633333333333,-0.0513,667840.0,0.6818,-0.0426,91551.0,91306.0,True,False,3720670.0
2022,2,Los Angeles,Santa Rosa,CA,CA,433,485,156.23604921481774,0.6749,181.0134002753379,XP,0.294,95.0254402265848,2751880.0,0.90786,-0.06786,104920.0,0.2627,-0.0058,91551.0,91551.0,True,False,2856800.0
2022,2,Austin,Charlotte,TX,NC,1032,484,273.88938575692487,0.8833,275.5698685575595,WN,0.0449,246.37636502095293,3590040.0,0.9204,-0.0244,3026290.0,0.4456,0.1495,72284.0,67481.0,False,False,6616330.0
2022,2,Jacksonville,Philadelphia,FL,PA,742,483,248.1056990657921,0.5626,318.7641386831745,F9,0.345,125.8212645730988,1295750.0,0.8222,0.0529,3744450.0,0.7986,0.0579,69303.0,71798.0,False,False,5040200.0
2022,2,Myrtle Beach,Washington,SC,DC,399,483,134.8196637555669,0.4713,138.9329385175854,NK,0.286,78.76774615532867,775720.0,0.9712,-0.2898,3085150.0,0.639633333333333,0.0749333333333333,64115.0,101027.0,False,True,3860870.0
2022,2,Detroit,Myrtle Beach,MI,SC,636,482,132.2207775638877,0.5909,94.46853604265353,NK,0.5909,94.46853604265353,3607370.0,0.7736,0.0789,775720.0,0.9712,-0.2898,66986.0,64115.0,False,False,4383090.0
2022,2,Las Vegas,Spokane,NV,WA,806,482,185.80082220737845,0.6225,189.7284622414199,F9,0.1085,105.48937673518772,8077110.0,0.9886,-0.1298,667840.0,0.6818,-0.0426,72333.0,91306.0,False,False,8744950.0
2022,2,Nashville,San Diego,TN,CA,1751,480,373.2918974642324,0.7266,349.9312324856427,NK,0.0179,265.28179652809274,3336830.0,0.9676,0.0451,4176690.0,0.9538,-0.0037,65254.0,91551.0,False,False,7513520.0
2022,2,Kansas City,San Francisco,MO,CA,1499,479,359.6428598334964,0.5887,356.3014347299089,DL,0.1843,354.3864659570927,1854790.0,0.9136,0.0568,3052830.0,0.872633333333333,-0.0513,64811.0,91551.0,False,True,4907620.0
2022,2,Los Angeles,Oklahoma City,CA,OK,1187,478,310.14677920550145,0.4886,340.47363160765235,WN,0.3646,265.27202627925186,2751880.0,0.90786,-0.06786,697850.0,0.9005,0.0416,91551.0,59673.0,True,False,3449730.0
2022,2,Colorado Springs,Phoenix,CO,AZ,551,476,130.1006335654126,0.7506,138.7179930430856,F9,0.2173,80.68271492814488,394290.0,0.9318,-0.0904,3243320.0,0.9674,-0.2406,89302.0,74568.0,False,False,3637610.0
2022,2,Columbus,Fort Myers,OH,FL,930,475,203.01600066504267,0.718,208.67297474392328,NK,0.1361,111.3319855420454,759770.0,0.927999999999999,-0.2662,2088820.0,0.9198,-0.0167,65720.0,69303.0,False,False,2848590.0
2022,2,Colorado Springs,Dallas/Fort Worth,CO,TX,602,475,175.06331873123034,0.5056,146.7686780879865,WN,0.5056,146.7686780879865,394290.0,0.9318,-0.0904,4084590.0,0.774699999999999,0.06305,89302.0,72284.0,False,False,4478880.0
2022,2,Greenville/Spartanburg,New York City,SC,NY,643,470,225.5852754875196,0.441,230.1186709496968,UA,0.3624,223.46513148904447,370650.0,0.517,0.1345,2775238.33333333,0.829349999999999,-0.1068,64115.0,79557.0,False,True,3145888.33333333
2022,2,Austin,Portland,TX,OR,1715,469,303.2685240215085,0.5034,301.1483800230334,UA,0.1231,287.4895721434564,3590040.0,0.9204,-0.0244,2685860.0,0.7903,0.0277,72284.0,75657.0,False,False,6275900.0
2022,2,Atlanta,Nashville,GA,TN,214,468,200.9251674130903,0.6896,225.47780275026972,WN,0.309,145.95774743419184,7463050.0,0.8902,0.1202,3336830.0,0.9676,0.0451,72837.0,65254.0,True,False,10799880.0
2022,2,Atlanta,Sacramento,GA,CA,2092,466,417.53158421582367,0.6683,463.1000248097771,WN,0.1378,338.6563653232451,7463050.0,0.8902,0.1202,2243010.0,0.9737,-0.0721,72837.0,91551.0,True,False,9706060.0
2022,2,Albuquerque,New York City,NM,NY,1861,465,295.00289350210784,0.4526,230.8123586174007,B6,0.4526,230.8123586174007,859310.0,0.9527,-0.0039,2775238.33333333,0.829349999999999,-0.1068,59726.0,79557.0,False,True,3634548.33333333
2022,2,Omaha,Washington,NE,DC,1025,465,263.52315173673094,0.588,233.8020547627158,WN,0.588,233.8020547627158,854550.0,0.9024,0.0984,3085150.0,0.639633333333333,0.0749333333333333,69597.0,101027.0,False,True,3939700.0
2022,2,Sacramento,Salt Lake City,CA,UT,532,463,202.45909648111143,0.6059,220.03577414588892,WN,0.378,172.54259453027834,2243010.0,0.9737,-0.0721,2910960.0,0.8096,0.0534,91551.0,89168.0,False,False,5153970.0
2022,2,New Orleans,Seattle,LA,WA,2086,463,375.22640673473046,0.59,381.9874189326327,UA,0.1202,369.2860954394639,2407230.0,0.9654,-0.0025,5695210.0,0.5944,-0.0207,55416.0,91306.0,False,False,8102440.0
2022,2,New York City,Portland,NY,ME,284,462,182.81112606206327,0.5019,194.34978994316515,B6,0.1071,151.45839753161806,2775238.33333333,0.829349999999999,-0.1068,374430.0,0.6447,0.0502,79557.0,69543.0,True,False,3149668.33333333
2022,2,Pittsburgh,San Francisco,PA,CA,2254,459,422.6902756038184,0.619,424.03856994386246,WN,0.1593,361.5285178597899,1582850.0,0.8293,0.0242,3052830.0,0.872633333333333,-0.0513,71798.0,91551.0,False,True,4635680.0
2022,2,Hartford,Los Angeles,CT,CA,2527,459,379.437383985158,0.3763,306.7858136042322,B6,0.3763,306.7858136042322,1147490.0,0.8184,-0.0114,2751880.0,0.90786,-0.06786,88429.0,91551.0,False,True,3899370.0
2022,2,Boston,Sarasota/Bradenton,MA,FL,1240,459,250.4017075434034,0.3393,293.8011528946772,G4,0.1862,142.5870115840817,2407316.66666666,0.885466666666666,0.0320333333333333,758250.0,0.9285,-0.1148,94488.0,69303.0,True,False,3165566.66666666
2022,2,Chicago,Cincinnati,IL,OH,264,456,214.8673125090533,0.5258,231.3888032990137,WN,0.2355,144.7071555825568,4946365.0,0.77455,0.0177999999999999,1436510.0,0.8665,0.0036,76708.0,65720.0,False,False,6382875.0
2022,2,Houston,Indianapolis,TX,IN,861,453,283.38606763027883,0.4893,307.479501271936,WN,0.3715,241.34468686788992,2744710.0,0.8396,0.0063999999999999,1687320.0,0.8374,0.0571,72284.0,66785.0,False,False,4432030.0
2022,2,Fort Myers,Pittsburgh,FL,PA,966,452,223.9634141799304,0.6554,218.4041425894588,NK,0.1252,146.55373261348672,2088820.0,0.9198,-0.0167,1582850.0,0.8293,0.0242,69303.0,71798.0,False,False,3671670.0
2022,2,Chicago,Richmond,IL,VA,642,452,207.90112508549225,0.4674,220.16278738082065,WN,0.2151,159.51885282535983,4946365.0,0.77455,0.0177999999999999,782080.0,0.7298,-0.0301,76708.0,85873.0,False,False,5728445.0
2022,2,Nashville,New Orleans,TN,LA,471,449,204.54992973306383,0.9459,198.89295565418325,WN,0.9459,198.89295565418325,3336830.0,0.9676,0.0451,2407230.0,0.9654,-0.0025,65254.0,55416.0,False,False,5744060.0
2022,2,Albuquerque,Washington,NM,DC,1670,447,362.34921876242544,0.4254,327.2056336817113,WN,0.4254,327.2056336817113,859310.0,0.9527,-0.0039,3085150.0,0.639633333333333,0.0749333333333333,59726.0,101027.0,False,True,3944460.0
2022,2,Cleveland,San Francisco,OH,CA,2187,446,394.8841474026195,0.7265,399.3198403763877,F9,0.032,213.70465289698632,907055.0,0.75455,-0.0910499999999999,3052830.0,0.872633333333333,-0.0513,65720.0,91551.0,True,True,3959885.0
2022,2,Dallas/Fort Worth,Omaha,TX,NE,586,446,247.3045386608384,0.7416,252.7465672652192,WN,0.2308,226.49390862972325,4084590.0,0.774699999999999,0.06305,854550.0,0.9024,0.0984,72284.0,69597.0,False,False,4939140.0
2022,2,Los Angeles,Milwaukee,CA,WI,1756,446,303.6007124820991,0.2976,311.40714130597746,NK,0.2414,150.80379085927785,2751880.0,0.90786,-0.06786,1074430.0,0.8638,0.0057,91551.0,70996.0,True,False,3826310.0
2022,2,Minneapolis/St. Paul,Raleigh/Durham,MN,NC,980,446,265.4674312560698,0.7638,283.36652713259696,SY,0.1119,148.29283690716676,3993910.0,0.9401,0.0516,2267730.0,0.8264,0.0412,82338.0,67481.0,False,False,6261640.0
2022,2,Colorado Springs,Las Vegas,CO,NV,604,444,125.83103482193968,0.6387,132.38687179418298,F9,0.3205,95.03521047542569,394290.0,0.9318,-0.0904,8077110.0,0.9886,-0.1298,89302.0,72333.0,False,False,8471400.0
2022,2,Detroit,Raleigh/Durham,MI,NC,501,443,222.8789165585906,0.7734,241.6671050796396,F9,0.0905,86.98452543052481,3607370.0,0.7736,0.0789,2267730.0,0.8264,0.0412,66986.0,67481.0,False,False,5875100.0
2022,2,Jacksonville,Los Angeles,FL,CA,2153,443,341.5581292289921,0.3544,230.06981970549236,B6,0.3544,230.06981970549236,1295750.0,0.8222,0.0529,2751880.0,0.90786,-0.06786,69303.0,91551.0,False,True,4047630.0
2022,2,Philadelphia,St. Louis,PA,MO,814,443,252.41437880462863,0.5149,282.9268659347565,WN,0.4618,214.44719180889467,3744450.0,0.7986,0.0579,2080820.0,0.9433,0.0163,71798.0,64811.0,False,False,5825270.0
2022,2,Des Moines,Phoenix,IA,AZ,1149,442,216.00066137459763,0.6041,259.3219447351443,G4,0.3027,115.44526030406392,513680.0,0.8017,-0.0548,3243320.0,0.9674,-0.2406,69588.0,74568.0,False,False,3757000.0
2022,2,Charlotte,San Diego,NC,CA,2077,442,421.2345085265244,0.7325,437.931863795621,F9,0.0296,180.7789143031563,3026290.0,0.4456,0.1495,4176690.0,0.9538,-0.0037,67481.0,91551.0,False,False,7202980.0
2022,2,Houston,Portland,TX,OR,1843,441,346.2380784237828,0.6983,353.89795351504773,WN,0.1265,310.61575114986465,2744710.0,0.8396,0.0063999999999999,2685860.0,0.7903,0.0277,72284.0,75657.0,False,False,5430570.0
2022,2,Las Vegas,Oklahoma City,NV,OK,986,441,216.74320028650595,0.57,239.41017759739188,G4,0.1487,113.85270974299738,8077110.0,0.9886,-0.1298,697850.0,0.9005,0.0416,72333.0,59673.0,False,False,8774960.0
2022,2,San Antonio,San Francisco,TX,CA,1482,441,297.504077205378,0.406,258.6966488093267,WN,0.406,258.6966488093267,1720100.0,0.9006,0.0465,3052830.0,0.872633333333333,-0.0513,72284.0,91551.0,False,True,4772930.0
2022,2,Norfolk,Orlando,VA,FL,662,440,191.9267682306222,0.3964,111.1952020582728,F9,0.3964,111.1952020582728,434165.0,0.39265,0.07985,8267960.0,0.9438,-0.0946,85873.0,69303.0,True,False,8702125.0
2022,2,Dallas/Fort Worth,Fort Myers,TX,FL,1017,438,284.06021480030086,0.8423,287.26485642011573,WN,0.0867,242.90792668243375,4084590.0,0.774699999999999,0.06305,2088820.0,0.9198,-0.0167,72284.0,69303.0,False,False,6173410.0
2022,2,Buffalo,Washington,NY,DC,296,438,173.73456488886805,0.448,161.10163313758548,WN,0.448,161.10163313758548,813230.0,0.829,-0.0642,3085150.0,0.639633333333333,0.0749333333333333,79557.0,101027.0,False,True,3898380.0
2022,2,Birmingham,Dallas/Fort Worth,AL,TX,597,437,239.6251230718917,0.515,266.45422638900067,WN,0.4364,195.71762478089104,486020.0,0.7025,0.1535,4084590.0,0.774699999999999,0.06305,59674.0,72284.0,False,False,4570610.0
2022,2,Charlotte,Seattle,NC,WA,2279,436,428.3765604292216,0.8048,433.79904853592063,DL,0.1131,417.1603147598695,3026290.0,0.4456,0.1495,5695210.0,0.5944,-0.0207,67481.0,91306.0,False,False,8721500.0
2022,2,Denver,Des Moines,CO,IA,589,434,154.12567546518352,0.5917,173.27536319334578,F9,0.2332,95.41625018022074,7690050.0,0.9596,-0.0227,513680.0,0.8017,-0.0548,89302.0,69588.0,False,False,8203730.0
2022,2,Austin,El Paso,TX,TX,528,434,165.70342034164898,0.7035,159.80219004174592,WN,0.7035,159.80219004174592,3590040.0,0.9204,-0.0244,699930.0,0.9346,-0.0237,72284.0,72284.0,False,False,4289970.0
2022,2,Key West,New York City,FL,NY,1229,432,277.57276956994383,0.5092,281.2854641294855,B6,0.1251,257.3581247181236,254850.0,0.1996,0.1306,2775238.33333333,0.829349999999999,-0.1068,69303.0,79557.0,False,True,3030088.33333333
2022,2,Boston,San Antonio,MA,TX,1764,432,282.2331782670527,0.4592,246.22004103949857,B6,0.4592,246.22004103949857,2407316.66666666,0.885466666666666,0.0320333333333333,1720100.0,0.9006,0.0465,94488.0,72284.0,True,False,4127416.66666666
2022,2,Houston,Sacramento,TX,CA,1624,432,307.14731281134544,0.4448,326.06251456732616,WN,0.4427,293.9379363784499,2744710.0,0.8396,0.0063999999999999,2243010.0,0.9737,-0.0721,72284.0,91551.0,False,False,4987720.0
2022,2,Miami,Norfolk,FL,VA,812,432,206.56260099428903,0.4506,252.277595320856,F9,0.2075,103.06635502264474,4341625.0,0.92085,-0.11065,434165.0,0.39265,0.07985,69303.0,85873.0,True,True,4775790.0
2022,2,San Antonio,Seattle,TX,WA,1774,432,329.9803843525267,0.5513,344.8507030883751,WN,0.1126,284.43148425625503,1720100.0,0.9006,0.0465,5695210.0,0.5944,-0.0207,72284.0,91306.0,False,False,7415310.0
2022,2,Austin,Kansas City,TX,MO,650,430,178.51221657206773,0.6252,171.73166387648374,WN,0.6252,171.73166387648374,3590040.0,0.9204,-0.0244,1854790.0,0.9136,0.0568,72284.0,64811.0,False,False,5444830.0
2022,2,Los Angeles,Tulsa,CA,OK,1283,430,264.91052707213856,0.3662,336.2040328641794,G4,0.2024,112.97338734731645,2751880.0,0.90786,-0.06786,542040.0,0.8596,-0.0109,91551.0,59673.0,True,False,3293920.0
2022,2,Atlantic City,Miami,NJ,FL,998,429,102.4117483503045,0.9985,102.23588387116833,NK,0.9985,102.23588387116833,161560.0,1.0,-0.5116,4341625.0,0.92085,-0.11065,96346.0,69303.0,False,True,4503185.0
2022,2,Charleston,Dallas/Fort Worth,SC,TX,987,428,256.34201883867007,0.644,267.17722480322715,WN,0.2764,209.5327566419224,1133010.0,0.7633,-0.0292,4084590.0,0.774699999999999,0.06305,64115.0,72284.0,False,False,5217600.0
2022,2,Minneapolis/St. Paul,Salt Lake City,MN,UT,991,428,316.0577797542455,0.905,324.2257077852371,WN,0.0444,235.63886154480485,3993910.0,0.9401,0.0516,2910960.0,0.8096,0.0534,82338.0,89168.0,False,False,6904870.0
2022,2,Albany,Miami,NY,FL,1225,425,198.336051470252,0.5775,176.79265277606945,B6,0.5775,176.79265277606945,508040.0,0.7879,-0.0227,4341625.0,0.92085,-0.11065,79557.0,69303.0,False,True,4849665.0
2022,2,Louisville,Miami,KY,FL,910,425,214.9357042509396,0.388,277.9049580305344,G4,0.1274,108.0394116826624,728830.0,0.8324,0.0608,4341625.0,0.92085,-0.11065,59341.0,69303.0,False,True,5070455.0
2022,2,Bellingham,Las Vegas,WA,NV,954,425,111.70325499799957,0.6667,107.35549426379946,G4,0.6667,107.35549426379946,108650.0,0.9722,-0.4081,8077110.0,0.9886,-0.1298,91306.0,72333.0,False,False,8185760.0
2022,2,Albuquerque,Denver,NM,CO,349,423,166.90516094907957,0.5954,165.98675755803504,WN,0.5954,165.98675755803504,859310.0,0.9527,-0.0039,7690050.0,0.9596,-0.0227,59726.0,89302.0,False,False,8549360.0
2022,2,Denver,Tucson,CO,AZ,639,421,205.3901711333812,0.5994,192.815860875144,WN,0.5994,192.815860875144,7690050.0,0.9596,-0.0227,607740.0,0.7209,-0.004,89302.0,74568.0,False,False,8297790.0
2022,2,Boise,Denver,ID,CO,649,418,212.9328032385553,0.4771,192.23941619353096,WN,0.4771,192.23941619353096,773410.0,0.6366,-0.0397,7690050.0,0.9596,-0.0227,72785.0,89302.0,False,False,8463460.0
2022,2,Dallas/Fort Worth,Lubbock,TX,TX,293,418,159.41138008810995,0.6607,146.87615082523638,WN,0.6607,146.87615082523638,4084590.0,0.774699999999999,0.06305,151510.0,0.9071,-0.0358,72284.0,72284.0,False,False,4236100.0
2022,2,Memphis,Miami,TN,FL,859,417,221.26682549984224,0.4215,256.4299510782381,G4,0.2233,110.91186484188674,853100.0,0.766,0.0165,4341625.0,0.92085,-0.11065,65254.0,69303.0,False,True,5194725.0
2022,2,Austin,Indianapolis,TX,IN,919,417,221.5501627162283,0.4347,242.87861593591109,G4,0.1209,99.42205220498938,3590040.0,0.9204,-0.0244,1687320.0,0.8374,0.0571,72284.0,66785.0,False,False,5277360.0
2022,2,Charlotte,St. Louis,NC,MO,575,416,211.4770361612613,0.7052,228.0473781954262,WN,0.2713,163.93500530144624,3026290.0,0.4456,0.1495,2080820.0,0.9433,0.0163,67481.0,64811.0,False,False,5107110.0
2022,2,Denver,Grand Rapids,CO,MI,1015,415,243.5234523594104,0.484,288.6033805113189,F9,0.3048,152.64059764136684,7690050.0,0.9596,-0.0227,604230.0,0.8142,-0.0092,89302.0,66986.0,False,False,8294280.0
2022,2,Columbus,Houston,OH,TX,1001,414,264.3145418928437,0.459,287.333248162002,WN,0.4377,233.94860849532927,759770.0,0.927999999999999,-0.2662,2744710.0,0.8396,0.0063999999999999,65720.0,72284.0,False,False,3504480.0
2022,2,Detroit,St. Louis,MI,MO,440,413,189.425584527352,0.5963,216.34262008402908,WN,0.3976,148.34168815137127,3607370.0,0.7736,0.0789,2080820.0,0.9433,0.0163,66986.0,64811.0,False,False,5688190.0
2022,2,Los Angeles,Louisville,CA,KY,1843,412,364.0785528072645,0.4612,195.97165125075443,NK,0.4612,195.97165125075443,2751880.0,0.90786,-0.06786,728830.0,0.8324,0.0608,91551.0,59341.0,True,False,3480710.0
2022,2,Denver,Jacksonville,CO,FL,1447,412,287.34301841084294,0.3615,330.53728853645794,F9,0.1565,161.60968607731223,7690050.0,0.9596,-0.0227,1295750.0,0.8222,0.0529,89302.0,69303.0,False,False,8985800.0
2022,2,Atlanta,Charlotte,GA,NC,226,411,248.1447800611557,0.5905,248.2522527984056,DL,0.5905,248.2522527984056,7463050.0,0.8902,0.1202,3026290.0,0.4456,0.1495,72837.0,67481.0,True,False,10489340.0
2022,2,Seattle,Tucson,WA,AZ,1216,410,240.21133800234563,0.6477,234.74976890028304,AS,0.6477,234.74976890028304,5695210.0,0.5944,-0.0207,607740.0,0.7209,-0.004,91306.0,74568.0,False,False,6302950.0
2022,2,Reno,Seattle,NV,WA,564,410,204.12003878406423,0.9067,202.5665692183613,WN,0.0507,185.3318502630153,729260.0,0.9369,-0.0415,5695210.0,0.5944,-0.0207,72333.0,91306.0,False,False,6424470.0
2022,2,Louisville,Tampa,KY,FL,729,409,175.98172212227485,0.5954,170.25635630150796,G4,0.1475,106.16352390520976,728830.0,0.8324,0.0608,2354155.0,0.9619,-0.3097,59341.0,69303.0,False,True,3082985.0
2022,2,Kansas City,Nashville,MO,TN,491,408,219.72312618298017,0.9532,213.6948826481454,WN,0.9532,213.6948826481454,1854790.0,0.9136,0.0568,3336830.0,0.9676,0.0451,64811.0,65254.0,False,False,5191620.0
2022,2,Boston,Norfolk,MA,VA,487,407,190.9106623511687,0.2844,223.8657116915214,MX,0.1025,100.3697663425566,2407316.66666666,0.885466666666666,0.0320333333333333,434165.0,0.39265,0.07985,94488.0,85873.0,True,True,2841481.66666666
2022,2,Denver,Reno,CO,NV,804,406,225.77091021549677,0.5226,242.6245894660477,WN,0.4511,205.41948187990388,7690050.0,0.9596,-0.0227,729260.0,0.9369,-0.0415,89302.0,72333.0,False,False,8419310.0
2022,2,Oklahoma City,Washington,OK,DC,1180,405,266.44445614015973,0.5478,222.20476938856856,WN,0.5478,222.20476938856856,697850.0,0.9005,0.0416,3085150.0,0.639633333333333,0.0749333333333333,59673.0,101027.0,False,True,3783000.0
2022,2,Phoenix,Raleigh/Durham,AZ,NC,1891,405,377.1511457563876,0.4179,397.639357575753,WN,0.2552,360.4342499896092,3243320.0,0.9674,-0.2406,2267730.0,0.8264,0.0412,74568.0,67481.0,False,False,5511050.0
2022,2,New York City,Wilmington,NY,NC,522,405,210.20690381194444,0.5076,208.5655020066734,DL,0.2319,204.0711875398598,2775238.33333333,0.829349999999999,-0.1068,187150.0,0.0712,0.1327,79557.0,67481.0,True,False,2962388.33333333
2022,2,Atlanta,Buffalo,GA,NY,712,404,206.93387045024323,0.7666,221.78464868840987,F9,0.106,87.95178006577382,7463050.0,0.8902,0.1202,813230.0,0.829,-0.0642,72837.0,79557.0,True,False,8276280.0
2022,2,Buffalo,Chicago,NY,IL,473,404,167.11033617473845,0.4287,162.41084648226595,WN,0.3411,157.07629061513506,813230.0,0.829,-0.0642,4946365.0,0.77455,0.0177999999999999,79557.0,76708.0,False,False,5759595.0
2022,2,Dallas/Fort Worth,Pensacola,TX,FL,604,403,224.0611166683394,0.629,244.7447334645228,WN,0.2335,209.3568921627862,4084590.0,0.774699999999999,0.06305,476270.0,0.7922,0.0814,72284.0,69303.0,False,False,4560860.0
2022,2,Boise,Portland,ID,OR,344,403,181.7559391872462,0.9776,179.30360672818054,AS,0.9776,179.30360672818054,773410.0,0.6366,-0.0397,2685860.0,0.7903,0.0277,72785.0,75657.0,False,False,3459270.0
2022,2,Reno,San Diego,NV,CA,488,401,172.21040606968776,0.9545,168.800589224214,WN,0.9545,168.800589224214,729260.0,0.9369,-0.0415,4176690.0,0.9538,-0.0037,72333.0,91551.0,False,False,4905950.0
2022,2,Indianapolis,Seattle,IN,WA,1866,399,379.8770451829985,0.6486,364.4400520143778,AS,0.6486,364.4400520143778,1687320.0,0.8374,0.0571,5695210.0,0.5944,-0.0207,66785.0,91306.0,False,False,7382530.0
2022,2,Atlanta,Cincinnati,GA,OH,373,397,264.32431214168463,0.804,303.4736992471674,F9,0.1703,83.03734489880156,7463050.0,0.8902,0.1202,1436510.0,0.8665,0.0036,72837.0,65720.0,True,False,8899560.0
2022,2,New York City,Omaha,NY,NE,1188,397,302.545525607282,0.49,307.1277723136637,AA,0.2945,289.31660867670456,2775238.33333333,0.829349999999999,-0.1068,854550.0,0.9024,0.0984,79557.0,69597.0,True,False,3629788.33333333
2022,2,Atlanta,Sarasota/Bradenton,GA,FL,444,396,180.02660514240708,0.8106,191.7215930049633,WN,0.1794,126.09483154064397,7463050.0,0.8902,0.1202,758250.0,0.9285,-0.1148,72837.0,69303.0,True,False,8221300.0
2022,2,Houston,Memphis,TX,TN,484,394,214.22247608555395,0.6141,223.22087526802204,WN,0.2706,174.86791375441234,2744710.0,0.8396,0.0063999999999999,853100.0,0.766,0.0165,72284.0,65254.0,False,False,3597810.0
2022,2,Cincinnati,Seattle,OH,WA,1965,391,342.0661821687189,0.4635,303.97198193805326,AS,0.4635,303.97198193805326,1436510.0,0.8665,0.0036,5695210.0,0.5944,-0.0207,65720.0,91306.0,False,False,7131720.0
2022,2,Birmingham,Washington,AL,DC,682,391,242.91769693127463,0.4532,280.07395327321404,WN,0.3901,181.4139804778148,486020.0,0.7025,0.1535,3085150.0,0.639633333333333,0.0749333333333333,59674.0,101027.0,False,True,3571170.0
2022,2,Asheville,New York City,NC,NY,633,391,204.97982068206343,0.4609,235.1210383562372,G4,0.249,88.1960362867963,279030.0,0.6282,-0.1001,2775238.33333333,0.829349999999999,-0.1068,67481.0,79557.0,False,True,3054268.33333333
2022,2,Boise,San Diego,ID,CA,749,391,203.0257709138836,0.4753,172.51328378375564,WN,0.4753,172.51328378375564,773410.0,0.6366,-0.0397,4176690.0,0.9538,-0.0037,72785.0,91551.0,False,False,4950100.0
2022,2,Denver,Hartford,CO,CT,1671,390,288.05624657622855,0.396,363.0429064301293,F9,0.3189,164.2574235131959,7690050.0,0.9596,-0.0227,1147490.0,0.8184,-0.0114,89302.0,88429.0,False,False,8837540.0
2022,2,Jacksonville,Nashville,FL,TN,483,389,187.6180884917857,0.7851,171.97592009750622,WN,0.7851,171.97592009750622,1295750.0,0.8222,0.0529,3336830.0,0.9676,0.0451,69303.0,65254.0,False,False,4632580.0
2022,2,New Orleans,Phoenix,LA,AZ,1300,388,312.1105992225222,0.6349,282.3797319996661,WN,0.6349,282.3797319996661,2407230.0,0.9654,-0.0025,3243320.0,0.9674,-0.2406,55416.0,74568.0,False,False,5650550.0
2022,2,Minneapolis/St. Paul,New Orleans,MN,LA,1039,387,243.26942588954705,0.4997,309.97091472636527,SY,0.3462,144.31634562892083,3993910.0,0.9401,0.0516,2407230.0,0.9654,-0.0025,82338.0,55416.0,False,False,6401140.0
2022,2,Charlotte,Hartford,NC,CT,644,387,259.7616059329848,0.8894,264.8225948325705,WN,0.0341,182.6938830759725,3026290.0,0.4456,0.1495,1147490.0,0.8184,-0.0114,67481.0,88429.0,False,False,4173780.0
2022,2,Dallas/Fort Worth,Panama City,TX,FL,685,385,240.15271650930023,0.6358,215.2483522138484,WN,0.6358,215.2483522138484,4084590.0,0.774699999999999,0.06305,300990.0,0.8546,0.0774,72284.0,69303.0,False,False,4385580.0
2022,2,Boise,Las Vegas,ID,NV,519,385,188.35085715485312,0.7312,189.425584527352,G4,0.0813,97.95651487885452,773410.0,0.6366,-0.0397,8077110.0,0.9886,-0.1298,72785.0,72333.0,False,False,8850520.0
2022,2,Dallas/Fort Worth,Midland/Odessa,TX,TX,319,384,178.04324462770455,0.6515,160.9941604003356,WN,0.6515,160.9941604003356,4084590.0,0.774699999999999,0.06305,202110.0,0.7666,0.0708,72284.0,72284.0,False,False,4286700.0
2022,2,Cincinnati,Valparaiso,OH,FL,600,384,119.48037307535527,0.9195,104.15085264398456,G4,0.9195,104.15085264398456,1436510.0,0.8665,0.0036,440480.0,0.8519,-0.1226,65720.0,69303.0,False,False,1876990.0
2022,2,Charleston,Philadelphia,SC,PA,550,384,256.24431635026104,0.749,291.80802213113384,F9,0.1946,113.99926347561087,1133010.0,0.7633,-0.0292,3744450.0,0.7986,0.0579,64115.0,71798.0,False,False,4877460.0
2022,2,Charleston,Miami,SC,FL,489,383,200.02630451972755,0.5449,225.11630354315648,B6,0.2222,135.6696754047251,1133010.0,0.7633,-0.0292,4341625.0,0.92085,-0.11065,64115.0,69303.0,False,True,5474635.0
2022,2,Phoenix,Pittsburgh,AZ,PA,1814,382,361.0204649200632,0.4811,333.5758359259776,WN,0.4811,333.5758359259776,3243320.0,0.9674,-0.2406,1582850.0,0.8293,0.0242,74568.0,71798.0,False,False,4826170.0
2022,2,Orlando,Rochester,FL,NY,1033,380,192.86471211934847,0.3894,120.81889716655844,F9,0.3894,120.81889716655844,8267960.0,0.9438,-0.0946,437910.0,0.7251,-0.0173,69303.0,79557.0,False,False,8705870.0
2022,2,Des Moines,Las Vegas,IA,NV,1216,376,155.86477975886356,0.4858,107.85377695468532,G4,0.4858,107.85377695468532,513680.0,0.8017,-0.0548,8077110.0,0.9886,-0.1298,69588.0,72333.0,False,False,8590790.0
2022,2,Charlotte,Cleveland,NC,OH,430,375,230.4313189126056,0.8983,233.7043522743068,WN,0.0214,180.49557708677025,3026290.0,0.4456,0.1495,907055.0,0.75455,-0.0910499999999999,67481.0,65720.0,False,True,3933345.0
